,budget,homepage,id,original_language,original_title,overview,popularity,release_date,revenue,runtime,status,tagline,title,vote_average,vote_count,genres_list,genres_count,genres_unique,new_keys,companies,country,language,year,profit,roi
2050,25000000,http://www.thetransporterrefueled.com/,287948,en,The Transporter Refueled,"The fast-paced action movie is again set in the criminal underworld in France, where Frank Martin is known as The Transporter, because he is the best driver and mercenary money can buy. In this installment, he meets Anna and they attempt to take down a group of ruthless Russian human traffickers who also have kidnapped Frank’s father.",25.002715,2015-09-03,25000000,96.0,Released,He Delivers.,The Transporter Refueled,5.2,559,"['Thriller', 'Action', 'Crime']",3,Thriller,"['transporter', 'sequel', 'suspense', 'car', 'bank heist', 'action']",['EuropaCorp'],"['Belgium', 'China', 'France']",['en'],2015.0,25000000,100.0
2052,21000000,,9075,nl,Zwartboek,"In the Nazi-occupied Netherlands during World War II, a Jewish singer infiltrates the regional Gestapo headquarters for the Dutch resistance.",13.906611,2006-09-01,21000000,145.0,Released,"To fight the enemy, she must become one of them.",Black Book,7.2,277,"['Drama', 'Thriller', 'War']",3,Drama,"['in love with enemy', 'netherlands', 'world war ii', 'prosecution']","['CoBo Fund', 'Studio Babelsberg', 'Motel Films', 'Motion Investment Group', 'Egoli Tossell Film AG', 'Filmförderungsanstalt (FFA)', 'Nederlands Fonds voor de Film', 'Medienboard Berlin-Brandenburg', 'uFilm', 'Le Tax Shelter du Gouvernement Fédéral de Belgique', 'Fu Works', 'Hector BV', 'Media Programme of the European Community', 'Euroimages Fund of the Council of Europe', 'VIP 4 Medienfonds', 'ContentFilm International', 'Clockwork Pictures']","['Netherlands', 'Germany', 'United Kingdom']","['nl', 'de', 'en', 'he']",2006.0,21000000,100.0
2053,22000000,,11661,fr,Joyeux Noël,"In 1914, World War I, the bloodiest war ever at that time in human history, was well under way. However on Christmas Eve, numerous sections of the Western Front called an informal, and unauthorized, truce where the various front-line soldiers of the conflict peacefully met each other in No Man's Land to share a precious pause in the carnage with a fleeting brotherhood.",13.960945,2005-11-09,22000000,116.0,Released,France 1914. A moment of humanity that made history.,Joyeux Noël,7.2,212,"['Romance', 'Drama', 'History', 'War', 'Music']",5,Romance,"['holiday', 'world war i', 'hostility', 'singer', 'singing', 'christmas']","['Senator Film Produktion', 'Media Pro Pictures', 'TF1 Films Production', 'Nord-Ouest Productions', 'The Bureau', 'Artémis Productions', 'Les Productions de la Guéville']","['Belgium', 'France', 'Germany', 'Japan', 'Norway', 'Romania', 'United Kingdom', 'United States of America']","['en', 'fr', 'de', 'la']",2005.0,22000000,100.0
2054,2000000,http://www.hitandrunmovie.com/,109513,en,Hit & Run,Former getaway driver Charlie Bronson jeopardizes his Witness Protection Plan identity in order to help his girlfriend get to Los Angeles. The feds and Charlie's former gang chase them on the road.,16.668854,2012-08-22,2000000,100.0,Released,A Comedy That Never Takes Its Foot Off The Gas,Hit & Run,5.5,224,"['Action', 'Comedy', 'Romance']",3,Action,"['witness protection', 'getaway driver', 'duringcreditsstinger']","['Primate Pictures', 'Kim and Jim Productions', 'Panay Films', 'Exclusive Media Group']",['United States of America'],"['en', 'fr', 'pl']",2012.0,2000000,100.0
2056,22000000,,204922,en,Before I Go to Sleep,"A woman wakes up every day, remembering nothing as a result of a traumatic accident in her past. One day, new terrifying truths emerge that force her to question everyone around her.",48.784734,2014-09-03,22000000,92.0,Released,Who do you trust?,Before I Go to Sleep,6.2,659,"['Mystery', 'Thriller']",2,Mystery,"['amnesia', 'therapist', 'aggression', 'hospital', 'flashback']","['StudioCanal', 'Scott Free Productions', 'Millennium Films', 'Film i Väst', 'Filmgate Films', 'Clarius Entertainment']","['France', 'Sweden', 'United Kingdom']",['en'],2014.0,22000000,100.0
2057,22000000,,38985,en,Sorcerer,Four exiled international criminals on the run hide out in a remote Nicaraguan village whose economy is dependent on an oil company. An oil well 200 miles away catches fire and can be extinguished only with explosives. The criminals are given a chance to earn a great deal of money by transporting highly volatile and sensitive explosives through hazardous and rugged terrain full of obstacles and danger.,9.088209,1977-06-24,22000000,121.0,Released,WANTED. Four men willing to drive a cargo of death to escape a life in hell.,Sorcerer,7.4,98,"['Action', 'Thriller', 'Adventure']",3,Action,"['dynamite', 'car journey', 'nicaragua', 'criminal', 'bandit', 'explosives', 'latin america', 'rope bridge', 'transport', 'nitroglycerin', 'oil company', 'existentialism', 'dangerous mission']","['Paramount Pictures', 'Universal Pictures', 'Film Properties International N.V.']",['United States of America'],"['en', 'fr', 'de', 'es']",1977.0,22000000,100.0
2058,22000000,http://www.stonemovie.com/stone.html,44113,en,Stone,"Parole officer Jack Mabry has only a few weeks left before retirement and wishes to finish out the cases he's been assigned. One such case is that of Gerald 'Stone' Creeson, a convicted arsonist who is up for parole. Jack is initially reluctant to indulge Stone in the coarse banter he wishes to pursue and feels little sympathy for the prisoner's pleads for an early release. Seeing little hope in convincing Jack himself, Stone arranges for his wife to seduce the officer, but motives and intentions steadily blur amidst the passions and buried secrets of the corrupted players in this deadly game of deception.",12.445176,2010-10-07,22000000,105.0,Released,Some People Tell Lies. Others Live Them.,Stone,5.2,192,['Drama'],1,Drama,"['prison', 'fire', 'manipulation', 'seduction', 'vegetarian', 'playground', 'deception', 'arson', 'parole', 'arsonist', 'convict', 'house fire']","['Stone Productions', 'Mimran Schur Pictures']",['United States of America'],['en'],2010.0,22000000,100.0
2060,22000000,,164457,en,Out of the Furnace,"Two brothers live in the economically-depressed Rust Belt, when a cruel twist of fate lands one in prison. His brother is then lured into one of the most violent crime rings in the Northeast.",29.230298,2013-12-06,22000000,116.0,Released,Sometimes your battles choose you.,Out of the Furnace,6.5,720,"['Thriller', 'Drama', 'Crime']",3,Thriller,"['prison', 'brother brother relationship', 'drug dealer', 'brother', 'revenge', 'drug use', 'car accident', 'justice', 'family', 'bare knuckle fighting', 'rust belt', 'neo-noir', 'manslaughter', 'social decay', 'ptsd']","['Appian Way', 'Scott Free Productions', 'Relativity Media', 'Energy Entertainment', 'Red Granite Pictures']",['United States of America'],['en'],2013.0,22000000,100.0
2061,25000000,http://michaelclayton.warnerbros.com/,4566,en,Michael Clayton,A law firm brings in its 'fixer' to remedy the situation after a lawyer has a breakdown while representing a chemical company that he knows is guilty in a multi-billion dollar class action suit.,18.961323,2007-09-28,25000000,119.0,Released,The truth can be adjusted,Michael Clayton,6.5,501,"['Drama', 'Mystery', 'Crime']",3,Drama,"['killing', 'restaurant', 'chambers of a barrister', 'scandal', 'pretended suicide', 'lawsuit', 'car bomb', 'business ethics', 'crooked lawyer']","['Castle Rock Entertainment', 'Mirage Enterprises', 'Section Eight Productions']",['United States of America'],['en'],2007.0,25000000,100.0
2063,21500000,,1073,en,Arlington Road,Threats from sinister foreign nationals aren't the only thing to fear. Bedraggled college professor Michael Faraday has been vexed (and increasingly paranoid) since his wife's accidental death in a botched FBI operation. But all that takes a backseat when a seemingly all-American couple set up house next door.,12.819447,1999-03-19,21500000,117.0,Released,Your Paranoia Is Real.,Arlington Road,7.0,239,"['Drama', 'Thriller', 'Mystery']",3,Drama,"['bomb', 'terrorist', 'fbi', 'professor', 'paranoia', 'college', 'wife', 'politics', 'army', 'murder', 'suspense', 'neighbor', 'agent', 'blueprint', 'classified', 'neo-noir']","['Lakeshore Entertainment', 'Screen Gems', 'Arlington Road Productions Corporation', 'Gorai / Samuelson Productions', 'Samuelson Productions']",['United States of America'],['en'],1999.0,21500000,100.0
2064,22000000,,153158,es,Metegol,"In the small village where Amadeo lives there is no one good enough to challenge his skills at Table Football. But, while Amadeo may be a genius as a table football player in real life he's a loser. He's in love with Lara, his childhood friend, but he's so shy that he can't bring himself to confess his love for her. So he just hangs out in his quaint, timeless village. When Amadeo beats the village bully Flash at Table Football. The scene is set for an epic rivalry. Consumed with anger Flash vows to get even and 10 years later he returns as an International Superstar, a Football Icon and Galatico determined to wreak his revenge.",14.866351,2013-07-18,22000000,106.0,Released,There's only one team this summer.,Underdogs,6.0,122,"['Animation', 'Adventure', 'Romance']",3,Animation,['soccer'],"['100 Bares', 'Ministerio de Cultura', 'Instituto de Crédito Oficial (ICO)', 'Televisión Federal (Telefe)', '369 Productions', 'Catmandu Branded Entertainment', 'JEMPSA', 'Plural - Jempsa', 'Prana Animation Studios']","['Argentina', 'Spain']","['es', 'en']",2013.0,22000000,100.0
2065,17000000,,81836,en,To Rome with Love,"Four tales unfold in the Eternal City: While vacationing in Rome, architect John encounters a young man whose romantic woes remind him of a painful incident from his own youth; retired opera director Jerry discovers a mortician with an amazing voice, and he seizes the opportunity to rejuvenate his own flagging career; a young couple have separate romantic interludes; a spotlight shines on an ordinary man.",15.013386,2012-04-20,17000000,111.0,Released,,To Rome with Love,5.6,546,"['Romance', 'Comedy']",2,Romance,"['rome', 'expatriate', 'episodic']","['Gravier Productions', 'Medusa Film', 'Mediapro', 'Perdido Productions']","['Italy', 'Spain', 'United States of America']","['it', 'en']",2012.0,17000000,100.0
2066,18000000,,10724,en,Firefox,"The Soviets have developed a revolutionary new jet fighter, called ""Firefox"". Naturally, the British are worried that the jet will be used as a first-strike weapon, as rumours say that the jet is indetectable on radar. They send ex-Vietnam War pilot Mitchell Gant on a covert mission into the Soviet Union to steal Firefox.",8.700565,1982-06-13,18000000,136.0,Released,...the most devastating killing machine ever built... his job... steal it!,Firefox,5.5,139,"['Science Fiction', 'Action', 'Adventure', 'Thriller']",4,Science Fiction,"['flying', 'pilot', 'kampfjet', 'false identity', 'assault', 'suspense']",['Malpaso Productions'],['United States of America'],"['ru', 'en']",1982.0,18000000,100.0
2067,21000000,,9473,en,"South Park: Bigger, Longer & Uncut","When the four boys see an R-rated movie featuring Canadians Terrance and Philip, they are pronounced ""corrupted"", and their parents pressure the United States to wage war against Canada.",27.197799,1999-06-30,21000000,81.0,Released,UH-OH.,"South Park: Bigger, Longer & Uncut",7.1,893,"['Animation', 'Comedy', 'Music']",3,Animation,"['gay', 'mount rushmore national memorial', 'swear word', 'mephisto', 'hell', 'world supremacy', 'elementary school', 'saddam hussein', 'blood splatter', 'atheist', 'sequel', 'surrealism', 'friends who hate each other', 'satan', 'based on tv series', 'cartoon sex', 'child swearing', 'visions of hell', 'u.s. canada war', 'shot to death', 'adult animation', 'south park colorado']","['Paramount Pictures', 'Scott Rudin Productions', 'Comedy Central', 'Warner Bros.', 'Comedy Central Films', 'Comedy Partners']",['United States of America'],['en'],1999.0,21000000,100.0
2068,9000000,http://www.deathatafuneral-themovie.com/,2196,en,Death at a Funeral,Chaos ensues when a man tries to expose a dark secret regarding a recently deceased patriarch of a dysfunctional British family.,20.410354,2007-02-09,9000000,90.0,Released,From director Frank Oz comes the story of a family that puts the F U in funeral.,Death at a Funeral,6.9,497,"['Comedy', 'Drama']",2,Comedy,"['brother brother relationship', 'farewell', 'father son relationship', 'age difference', 'parents kids relationship', 'secret', 'sadness', 'coffin', 'funeral', 'gathering', 'surprise', 'lsd', 'studies', 'hallucinogen', 'drug trip', 'arrogance', 'female corpse']","['Sidney Kimmel Entertainment', 'Parabolic Pictures', 'Stable Way Entertainment', 'Target Media Entertainment', 'VIP 2 Medienfonds', 'VIP 1 Medienfonds']",['United Kingdom'],['en'],2007.0,9000000,100.0
